Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000B3k2QoqMQGwrhRfqKH,27/02/2026,08:53:19,Pot transfer,Savings Pot,,Savings,-350.00,GBP,-350.00,GBP,,,,,,-350.00,
tx_0000B3k9HBWDxfjBUhVCu9,27/02/2026,10:10:01,Bank transfer,Joseph Buckett,,Income,1103.00,GBP,1103.00,GBP,Rent tings,,,Rent tings,,,1103.00
tx_0000B3k9xn8qTDyf6DMvUv,27/02/2026,10:17:42,Card payment,Google,💻,Entertainment,0.00,GBP,0.00,GBP,Active card check,,,GOOGLE *TEMPORARY HOLD LONDON        GBR,,0.00,
tx_0000B3kCPJH9IzGC5Dtgen,27/02/2026,10:45:06,Faster payment,MICHAEL DEGROOT,,Income,960.00,GBP,960.00,GBP,R22b rent,,,R22b rent,,,960.00
tx_0000B3kGHnPrl6bVT2FhGj,27/02/2026,11:28:34,Pot transfer,Rent Pot,,Transfers,-1103.00,GBP,-1103.00,GBP,,,,,,-1103.00,
tx_0000B3kGJ3ujuBzHOBZFpJ,27/02/2026,11:28:47,Pot transfer,Rent Pot,,Transfers,-960.00,GBP,-960.00,GBP,,,,,,-960.00,
tx_0000B3lUgaqpCpqqgtyh07,28/02/2026,01:44:37,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B3mE1TJaup7iu7WtDF,28/02/2026,10:12:37,Card payment,Hell Razor,✂️,General,-33.00,GBP,-33.00,GBP,,132 West End Lane,,HELL RAZOR             LONDON        GBR,,-33.00,
tx_0000B3mKutoigOYBN4JSGi,28/02/2026,11:29:52,Card payment,Trainline,🚄,Transport,-27.00,GBP,-27.00,GBP,,120 Holborn,,TRAINLINE              LONDON        GBR,,-27.00,
tx_0000B3mgX1wj0OTNU60qkj,28/02/2026,15:32:04,Card payment,Trading Post Coffee,🍽,Groceries,-8.00,GBP,-8.00,GBP,,Sydney Street,,Sydney Street          Brighton      GBR,,-8.00,
tx_0000B3na7HhdOY22Mo6Rj3,01/03/2026,01:54:54,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B3na7KvvNsAJpk4Mtu,01/03/2026,01:54:54,Pot transfer,Rent Pot,,Transfers,3412.00,GBP,3412.00,GBP,,,,,,,3412.00
tx_0000B3na7QrXL6EqphhW6M,01/03/2026,01:54:55,Faster payment,Joe Crosby,,General,-3413.00,GBP,-3413.00,GBP,Joe Crosby,,,Joe Crosby,,-3413.00,
tx_0000B3nn3CNsWghR8Emvxq,01/03/2026,04:19:49,overdraft,,,General,-8.48,GBP,-8.48,GBP,This is the charge for your February 2026 overdraft,,,February overdraft fees,,-8.48,
tx_0000B3oCbizYIPahmTjrrn,01/03/2026,09:06:11,Card payment,Vinted,👕,Shopping,-33.25,GBP,-33.25,GBP,,5 New Street Square,,Vinted                 Vilnius       GBR,,-33.25,
tx_0000B3oCejZ6cVtvoBwhve,01/03/2026,09:06:44,Card payment,Vinted,👕,Shopping,-17.87,GBP,-17.87,GBP,,5 New Street Square,,Vinted                 Vilnius       GBR,,-17.87,
tx_0000B3oD3ZOjYjo6U99Rtz,01/03/2026,09:11:13,Card payment,Nowhere Man,🍽,Eating out,-4.05,GBP,-4.05,GBP,,53 Upper North Street,,Nowhere Man            Brighton      GBR,,-4.05,
tx_0000B3oFLJxJuYJYbM7oRe,01/03/2026,09:36:50,Card payment,Vinted,👕,Shopping,-12.90,GBP,-12.90,GBP,,5 New Street Square,,Vinted                 Vilnius       GBR,,-12.90,
tx_0000B3oNYU0gdkA1BMUFQf,01/03/2026,11:08:51,Card payment,Vinted,👕,Shopping,-16.92,GBP,-16.92,GBP,,5 New Street Square,,Vinted                 Vilnius       GBR,,-16.92,
tx_0000B3oOqbTTj6Jf8o1NaL,01/03/2026,11:23:19,Card payment,The Boudica,🍽,Eating out,-19.00,GBP,-19.00,GBP,,110 Western Road,,THE BOUDICA            BRIGHTON      GBR,,-19.00,
tx_0000B3ogM96CSXbrGsyDMw,01/03/2026,14:39:31,Card payment,Vinted,👕,Shopping,-33.90,GBP,-33.90,GBP,,5 New Street Square,,Vinted                 Vilnius       GBR,,-33.90,
tx_0000B3ol9Z5337s8ktejmz,01/03/2026,15:33:16,Card payment,Tesco,🍏 ,Groceries,-13.75,GBP,-13.75,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-13.75,
tx_0000B3p1G715O42p5ddqOE,01/03/2026,18:33:44,Card payment,Microsoft,💻,Entertainment,0.00,GBP,0.00,GBP,Active card check,Thames Valley Park,,"Microsoft*Store        Reading, Berk GBR",,0.00,
tx_0000B3p1IMUIpvqkN3EHcg,01/03/2026,18:34:08,Card payment,Microsoft,💻,Entertainment,0.00,GBP,0.00,GBP,Active card check,Thames Valley Park,,"Microsoft*Store        Reading, Berk GBR",,0.00,
tx_0000B3p1TpN7mnE2LCnMEk,01/03/2026,18:36:13,Card payment,Microsoft,💻,Entertainment,-13.49,GBP,-13.49,GBP,,Microsoft Campus Thames Valley Park,,MICROSOFT*STORE        MSBILL.INFO   GBR,,-13.49,
tx_0000B3pcVm8SUFJuHwK4ll,02/03/2026,01:31:09,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B3pnxoijZIFBbcoRbo,02/03/2026,03:39:29,Direct Debit,Thames Water,,Bills,-93.00,GBP,-93.00,GBP,900092499220,,,900092499220,,-93.00,
tx_0000B3prlEFfjQsd96WXEQ,02/03/2026,04:22:01,Pot transfer,Bills Pot,,Transfers,23.68,GBP,23.68,GBP,,,,,,,23.68
tx_0000B3prlES4zJKyC4PGaI,02/03/2026,04:22:01,Direct Debit,O2,,Bills,-23.68,GBP,-23.68,GBP,D20535255,,,D20535255,,-23.68,
tx_0000B3pvAMInEo3tivV6u3,02/03/2026,05:00:11,Direct Debit,Octopus Energy,,Bills,-138.23,GBP,-138.23,GBP,J2SSTZW,,,J2SSTZW,,-138.23,
tx_0000B3pvSTslnEW7zAzIOJ,02/03/2026,05:03:27,Pot transfer,My Bills Pot,,Transfers,160.83,GBP,160.83,GBP,,,,,,,160.83
tx_0000B3pvSUDgXTjnKfK9JJ,02/03/2026,05:03:27,Direct Debit,Tabeo,,Bills,-160.83,GBP,-160.83,GBP,S8E6B4B-796040-SMI,,,S8E6B4B-796040-SMI,,-160.83,
tx_0000B3qBs8PxoqEZyoGbEg,02/03/2026,08:07:22,Monzo-to-Monzo,Michael Degroot,,General,77.07,GBP,77.07,GBP,,,,,,,77.07
tx_0000B3qIoH0Ydd6VKE88nZ,02/03/2026,09:25:06,Pot transfer,Bills Pot,,Transfers,176.32,GBP,176.32,GBP,,,,,,,176.32
tx_0000B3rNVFjRqsfle84eRu,02/03/2026,21:52:24,Card payment,Vinted,👕,Shopping,-19.34,GBP,-19.34,GBP,,5 New Street Square,,Vinted                 Vilnius       GBR,,-19.34,
tx_0000B3rgfxWxlLunHOSNrG,03/03/2026,01:27:14,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B3sah81FqZ37lLM7ST,03/03/2026,11:54:56,Card payment,Prep Kitchen,🍎,Groceries,-44.75,GBP,-44.75,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-44.75,
tx_0000B3saiq7zKz9El0IpRU,03/03/2026,11:55:14,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B3skfAFfZgQkqTQLNR,03/03/2026,13:46:37,Card payment,My Hiro By The,🍴,Eating out,-8.28,GBP,-8.28,GBP,,289 Southwark Park Road,,Zettle_*My Hiro by The London        GBR,,-8.28,
tx_0000B3spux3gtUIo1reS8o,03/03/2026,14:45:30,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Monday, 2 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B3tlyccmbTbtg4Xc94,04/03/2026,01:36:03,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B3uYaKgCZ9Ru6rLvFK,04/03/2026,10:40:43,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Tuesday, 3 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B3vAxQd8P9URmlTgVF,04/03/2026,17:50:41,Card payment,Tesco,🍏 ,Groceries,-11.25,GBP,-11.25,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-11.25,
tx_0000B3vpSs4aQ3fuBDUSR8,05/03/2026,01:24:34,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B3wgFJ8KJAruGByLI1,05/03/2026,11:15:58,Faster payment,Darktrace Holdings Ltd,,Income,79.80,GBP,79.80,GBP,00010041839,,,00010041839,,,79.80
tx_0000B3xFg64OTxuguYHOhV,05/03/2026,17:53:00,Card payment,Blackfriar,🍽,Eating out,-18.00,GBP,-18.00,GBP,,174 Queen Victoria Street,,Blackfriar             LONDON        GBR,,-18.00,
tx_0000B3xRNWIJxF24DiFsxv,05/03/2026,20:04:06,Card payment,Steam,🎮,Entertainment,-19.99,GBP,-19.99,GBP,,,,STEAMGAMES.COM 4259522 Hamburg       DEU,,-19.99,
tx_0000B3xv9usyj2R2JGsXha,06/03/2026,01:37:47,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B3y82B4ZxOzjbIwdzo,06/03/2026,04:02:03,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Thursday, 5 Mar","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-7.20,
tx_0000B3yy1yOgHSIafD2ylF,06/03/2026,13:44:41,Card payment,Sainsbury’s,🍏,Groceries,-7.10,GBP,-7.10,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-7.10,
tx_0000B3yyosWetmq0ngYXCc,06/03/2026,13:53:31,Card payment,West Nine Food & Wine,🍎,Groceries,-4.34,GBP,-4.34,GBP,,124 West End Lane,,WEST NINE FOOD AND WIN LONDON        GBR,,-4.34,
tx_0000B3zZktQ5KUoaHUrj4z,06/03/2026,20:47:23,Card payment,The Exmouth Arms,🍺,Entertainment,-11.40,GBP,-11.40,GBP,,23 Exmouth Market,,The Exmouth Arms       London        GBR,,-11.40,
tx_0000B3zexjRaELYpJZ5Pc1,06/03/2026,21:45:44,Card payment,The Exmouth Arms,🍺,Entertainment,-11.40,GBP,-11.40,GBP,,23 Exmouth Market,,The Exmouth Arms       London        GBR,,-11.40,
tx_0000B3zhr1ufSpl4QmBbEY,06/03/2026,22:18:08,Card payment,The Exmouth Arms,🍺,Entertainment,-11.40,GBP,-11.40,GBP,,23 Exmouth Market,,The Exmouth Arms       London        GBR,,-11.40,
tx_0000B3zkN3H88NzaqTuWpQ,06/03/2026,22:46:20,Card payment,The Exmouth Arms,🍺,Entertainment,-14.10,GBP,-14.10,GBP,,23 Exmouth Market,,The Exmouth Arms       London        GBR,,-14.10,
tx_0000B3zoYvCcNFfHGTdPHf,06/03/2026,23:33:18,Card payment,The Exmouth Arms,🍺,Entertainment,-22.80,GBP,-22.80,GBP,,23 Exmouth Market,,The Exmouth Arms       London        GBR,,-22.80,
tx_0000B3zvztt04lkZV5WvWm,07/03/2026,00:56:36,Card payment,German Doner Kebab,🍖,Eating out,-17.63,GBP,-17.63,GBP,,11A Islington High Street,,GDK ISLINGTON          London        GBR,,-17.63,
tx_0000B3zzW1nGVkt39crJBp,07/03/2026,01:36:02,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B409IGSICY14NyE0TB,07/03/2026,03:25:35,Card payment,Uber,🚖,Transport,-26.99,GBP,-26.99,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-26.99,
tx_0000B409STjXgizBX15LNM,07/03/2026,03:27:26,Card payment,Uber,🚖,Transport,26.99,GBP,26.99,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,26.99
tx_0000B409muFCpctOVA4WYb,07/03/2026,03:31:08,Card payment,Bolt,🚖,Transport,-29.53,GBP,-29.53,GBP,,Studio 4 114 Power Road,,BOLT.EUO2603070331     London        GBR,,-29.53,
tx_0000B40C8MH80YQMTFtNVC,07/03/2026,03:57:25,Card payment,Bolt,🚖,Transport,-2.91,GBP,-2.91,GBP,,Studio 4 114 Power Road,,BOLT.EUO2603070331     London        GBR,,-2.91,
tx_0000B40oa1KZGkpND8QCMn,07/03/2026,11:08:12,Card payment,Transport for London,🚆,Transport,-3.10,GBP,-3.10,GBP,"Travel charge for Friday, 6 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-3.10,
tx_0000B40pGX8fOjqmKXCfg2,07/03/2026,11:15:53,Card payment,Brinkworth Dairy W,🍴,Groceries,-8.89,GBP,-8.89,GBP,,Hill End Farm,,SQ *BRINKWORTH DAIRY W Chippenham    GBR,,-8.89,
tx_0000B40pPSvMRAMHqtrPbY,07/03/2026,11:17:30,Card payment,Food Premier L,🍲,Eating out,-13.98,GBP,-13.98,GBP,,,,SumUp  *Food Premier l london        GBR,,-13.98,
tx_0000B40pofie0FcGWtsw5Z,07/03/2026,11:22:03,Card payment,Tesco,🍏 ,Groceries,-1.85,GBP,-1.85,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-1.85,
tx_0000B41AiXZPUAypWMiw1T,07/03/2026,15:16:15,Card payment,Trainline,🚄,Transport,-8.34,GBP,-8.34,GBP,,120 Holborn,,TRAINLINE              LONDON        GBR,,-8.34,
tx_0000B41IzCZPcEckEvMh2v,07/03/2026,16:48:54,Monzo-to-Monzo,Joseph Buckett,,General,1.58,GBP,1.58,GBP,,,,,,,1.58
tx_0000B424KlZ5Of9fihgYK5,08/03/2026,01:39:26,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B42NOwh9r5XkTtGXDA,08/03/2026,05:13:05,monzo_paid,,,Bills,-17.00,GBP,-17.00,GBP,,,,Max,,-17.00,
tx_0000B432C9x1M4t1Htlie9,08/03/2026,12:50:11,Card payment,Apple,🍎 ,Entertainment,-0.99,GBP,-0.99,GBP,,Hollyhill Estate,,APPLE.COM/BILL         CORK          IRL,,-0.99,
tx_0000B43Jxmfutc4JhljmM5,08/03/2026,16:09:17,Card payment,Trainline,🚄,Transport,-7.75,GBP,-7.75,GBP,,120 Holborn,,TRAINLINE              LONDON        GBR,,-7.75,
tx_0000B446kBElfnV1EOHSNB,09/03/2026,01:15:52,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B456foErQwArlbcwN8,09/03/2026,12:49:47,Faster payment,GILLIAN MARIE ANGEL,,General,-30.00,GBP,-30.00,GBP,Sent from Monzo,,,Sent from Monzo,,-30.00,
tx_0000B46DKRwU1ttgAA2zBK,10/03/2026,01:39:04,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B48Gp6aYA0tEVlax0c,11/03/2026,01:27:39,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B49ABMDeDotOZMH1jV,11/03/2026,11:47:57,Card payment,Prep Kitchen,🍎,Groceries,-53.70,GBP,-53.70,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-53.70,
tx_0000B49BapGfSMYlr8OVqD,11/03/2026,12:03:45,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Tuesday, 10 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B49Bd7wP08Nw5BWx07,11/03/2026,12:04:10,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B49WvUC969wjLsUQpl,11/03/2026,16:02:48,Card payment,Sainsbury’s,🍏,Groceries,-0.16,GBP,-0.16,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-0.16,
tx_0000B4ALw7veSoF8soJGQo,12/03/2026,01:34:22,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4BHBzDGKeVXdH5OWQ,12/03/2026,12:15:55,Card payment,Virgin Active,💪,Entertainment,-7.50,GBP,-7.50,GBP,,80 80 The Strand,,Strand                 London        GBR,,-7.50,
tx_0000B4CR1282LPpK6KCdW5,13/03/2026,01:40:42,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4Cc01bdttUJgdlwuH,13/03/2026,03:43:47,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Thursday, 12 Mar","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-7.20,
tx_0000B4D4Y3ffWkCEQvlovM,13/03/2026,09:03:40,Card payment,Londis,🛒,Groceries,-3.38,GBP,-3.38,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-3.38,
tx_0000B4DMXRdcjOcf8ir2uI,13/03/2026,12:25:15,Card payment,Sainsbury’s,🍏,Groceries,-4.18,GBP,-4.18,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-4.18,
tx_0000B4EUtKAu9YXkH7I6k5,14/03/2026,01:33:33,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4FK6EdNA1YlXWo6Fx,14/03/2026,11:07:20,Card payment,Sainsbury’s,🍏,Groceries,-80.67,GBP,-80.67,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-80.67,
tx_0000B4FL7zVaT4ydbQrpPH,14/03/2026,11:18:52,Card payment,Wardine LTD - 8,🍎,Groceries,-7.00,GBP,-7.00,GBP,,"Pool House Waste Road,",,WARDINE LTD - 8        Trefynwy      GBR,,-7.00,
tx_0000B4FxEi65OiyWljEHoZ,14/03/2026,18:25:52,Card payment,Londis,🛒,Groceries,-7.27,GBP,-7.27,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-7.27,
tx_0000B4GZTZZz940vcHogoz,15/03/2026,01:34:21,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4HHClFoshzEE1IcuS,15/03/2026,09:44:20,Card payment,Londis,🛒,Groceries,-6.44,GBP,-6.44,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-6.44,
tx_0000B4HTnIuUQSLx6qVNn0,15/03/2026,12:05:24,Card payment,Londis,🛒,Groceries,-2.49,GBP,-2.49,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-2.49,
tx_0000B4HZT36w3af7PXKWOX,15/03/2026,13:08:58,Card payment,Grocery Post,🍎,Groceries,-7.25,GBP,-7.25,GBP,,280 West End Lane,,SQ *GROCERY POST - WES London        GBR,,-7.25,
tx_0000B4He9xyPQv5glllG8v,15/03/2026,14:01:32,Card payment,Hair J,✂️,General,-25.00,GBP,-25.00,GBP,,67 Mill Lane,,HAIR J                 LONDON        GBR,,-25.00,
tx_0000B4Hkpdq3HdtFblAlrm,15/03/2026,15:16:18,Card payment,Londis,🛒,Groceries,-2.98,GBP,-2.98,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-2.98,
tx_0000B4IeFEIgLrOMz5is5Z,16/03/2026,01:37:12,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4Jf3ZCh6N7fQgQnvW,16/03/2026,13:21:00,Faster payment,James Angel,,Transfers,-72.76,GBP,-72.76,GBP,Sent from Monzo,,,Sent from Monzo,,-72.76,
tx_0000B4Kjkzi51QAa7poC4V,17/03/2026,01:48:23,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4LKNuT42iTPAqwpHg,17/03/2026,08:38:48,Card payment,WHSmith,📰,Groceries,-5.49,GBP,-5.49,GBP,,North Railway Station,,WH Smith Blackfriars   London        GBR,,-5.49,
tx_0000B4LT1fblVcO6gpYwJW,17/03/2026,10:15:38,Card payment,Prep Kitchen,🍎,Groceries,-53.70,GBP,-53.70,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-53.70,
tx_0000B4MAe0G9TKxqf4p3zg,17/03/2026,18:24:22,Card payment,Tesco,🍏 ,Groceries,-9.75,GBP,-9.75,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-9.75,
tx_0000B4MncKYqutRbtRYu2c,18/03/2026,01:40:55,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4NRdtL95iG3a4uiAb,18/03/2026,09:09:33,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B4NRhTttcIF957z9DF,18/03/2026,09:10:12,Pot transfer,Savings Pot,,Savings,269.26,GBP,269.26,GBP,,,,,,,269.26
tx_0000B4NRlnzqqGP847JFar,18/03/2026,09:10:59,Monzo-to-Monzo,Anna Fountain,,General,-66.00,GBP,-66.00,GBP,Field day,,,,,-66.00,
tx_0000B4NhmBQTKYlsrAsmrS,18/03/2026,12:10:20,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Tuesday, 17 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B4NuqOCr3PwigLxgbj,18/03/2026,14:36:45,Card payment,West Nine Food & Wine,🍎,Groceries,-4.19,GBP,-4.19,GBP,,124 West End Lane,,WEST NINE FOOD AND WIN LONDON        GBR,,-4.19,
tx_0000B4Or4NXu6M5gIaxLEX,19/03/2026,01:29:10,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4OzVSXuQ11tUC0AAj,19/03/2026,03:03:43,Direct Debit,Virgin Media,,Entertainment,-29.99,GBP,-29.99,GBP,111850705001,,,111850705001,,-29.99,
tx_0000B4PeWKninOvGhZeZMH,19/03/2026,10:43:16,Card payment,Apple,🍎 ,Entertainment,-16.99,GBP,-16.99,GBP,,Hollyhill Estate,,APPLE.COM/BILL         CORK          IRL,,-16.99,
tx_0000B4QFw7yKoPVTEHNzmM,19/03/2026,17:42:31,Card payment,Anchor Bankside,🍻,Entertainment,-19.30,GBP,-19.30,GBP,,34 Park Street,,ANCHOR BANKSIDE (SOUTH SOUTHWARK     GBR,,-19.30,
tx_0000B4QwfM3VUdrN87x38k,20/03/2026,01:41:18,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4RqwPvFxpcqZ2WeNG,20/03/2026,12:11:52,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Thursday, 19 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B4SNPFeCRVAfkgg28x,20/03/2026,18:15:38,Card payment,Uber Eats,🍽,Eating out,-23.10,GBP,-23.10,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,-23.10,
tx_0000B4T0yIWjcmzGKEezcw,21/03/2026,01:38:58,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4TsGUAgMi89rqnlOV,21/03/2026,11:36:07,Card payment,Aldi,🍏,Groceries,-0.16,GBP,-0.16,GBP,,255 Finchley Road,,ALDI (781-119)         LONDON        GBR,,-0.16,
tx_0000B4U0E7ERTuMEm9Tk8o,21/03/2026,13:05:20,Card payment,Kodak Express Kilburn,🏫,Shopping,-55.97,GBP,-55.97,GBP,,10 Kilburn High Road,,Kodak Express Kilburn  London        GBR,,-55.97,
tx_0000B4UA1NNn7YuVtVY4HL,21/03/2026,14:55:05,Card payment,The Starman,🍸,Entertainment,-23.50,GBP,-23.50,GBP,,15 Heddon Street,,The Starman            London        GBR,,-23.50,
tx_0000B4UD7wbPO6zdlwyi94,21/03/2026,15:29:53,Card payment,The Starman,🍸,Entertainment,-6.90,GBP,-6.90,GBP,,15 Heddon Street,,The Starman            London        GBR,,-6.90,
tx_0000B4UKMIQZjp42tlKeYr,21/03/2026,16:50:55,Card payment,The Starman,🍸,Entertainment,-6.90,GBP,-6.90,GBP,,15 Heddon Street,,The Starman            London        GBR,,-6.90,
tx_0000B4UQp9N15lRNUyXBVT,21/03/2026,18:03:21,Card payment,The Starman,🍸,Entertainment,-7.50,GBP,-7.50,GBP,,15 Heddon Street,,The Starman            London        GBR,,-7.50,
tx_0000B4UbjYvmFBlAJxevnp,21/03/2026,20:05:36,Card payment,Sainsbury’s,🍏,Groceries,-18.45,GBP,-18.45,GBP,,31-41 Liverpool Road,,SAINSBURYS SUPERMARKET LONDON        GBR,,-18.45,
tx_0000B4V5cXBdKOxrb4fqPB,22/03/2026,01:40:29,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4VBUPdg6blyhlkoRF,22/03/2026,02:46:15,Card payment,Transport for London,🚆,Transport,-6.10,GBP,-6.10,GBP,"Travel charge for Saturday, 21 Mar","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-6.10,
tx_0000B4VDX7D3HYkpDRGSPp,22/03/2026,03:09:09,Card payment,Uber,🚖,Transport,-27.81,GBP,-27.81,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-27.81,
tx_0000B4VESnjzp9u3dABGEr,22/03/2026,03:19:34,Card payment,Uber,🚖,Transport,-29.95,GBP,-29.95,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-29.95,
tx_0000B4VEsGRUFYJNt0fH6o,22/03/2026,03:24:10,Card payment,Uber,🚖,Transport,29.95,GBP,29.95,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,29.95
tx_0000B4VEsJMHPNBh3LtGcL,22/03/2026,03:24:11,Card payment,Uber,🚖,Transport,27.81,GBP,27.81,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,27.81
tx_0000B4VOw4L2C3N29dYFph,22/03/2026,05:16:55,Card payment,Uber,🚖,Transport,-24.95,GBP,-24.95,GBP,,Aldgate Tower First Floor,,UBER   *TRIP           London        GBR,,-24.95,
tx_0000B4W43K8Vx2DlBwONG5,22/03/2026,12:57:38,Card payment,Tesco,🍏 ,Groceries,-16.60,GBP,-16.60,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-16.60,
tx_0000B4WWg0S5rs8yg53bMY,22/03/2026,18:18:22,Card payment,Londis,🛒,Groceries,-8.57,GBP,-8.57,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-8.57,
